Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H11,Depreciation,Financial performance,680,ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,621",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"8,479",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H20,Non-operating expenses,Financial performance,57,ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H21,Opening stocks,Financial performance,"6,448",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H22,Closing stocks,Financial performance,"6,445",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H23,Surplus before income tax,Financial performance,"2,287",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H24,Total assets,Financial position,"68,503",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H25,Current assets,Financial position,"12,477",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H26,Fixed tangible assets,Financial position,"44,788",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H29,Other assets,Financial position,"11,239",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H30,Total equity and liabilities,Financial position,"68,503",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"23,981",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H32,Current liabilities,Financial position,"11,826",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars (millions),H33,Other liabilities,Financial position,"32,696",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars,H34,Total income per employee count,Financial ratios,"585,800",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Dollars,H35,Surplus per employee count,Financial ratios,"90,500",ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Percentage,H36,Current ratio,Financial ratios,106,ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Percentage,H37,Quick ratio,Financial ratios,51,ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Percentage,H39,Return on equity,Financial ratios,10,ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Percentage,H40,Return on total assets,Financial ratios,3,ANZSIC06 group A016
2020,Level 4,AA131,Dairy Cattle Farming,Percentage,H41,Liabilities structure,Financial ratios,35,ANZSIC06 group A016
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H01,Total income,Financial performance,"2,289","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"2,203","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,23,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H07,Non-operating income,Financial performance,63,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H08,Total expenditure,Financial performance,"2,155","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H09,Interest and donations,Financial performance,110,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H10,Indirect taxes,Financial performance,17,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H11,Depreciation,Financial performance,130,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H12,Salaries and wages paid,Financial performance,316,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,574","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H20,Non-operating expenses,Financial performance,9,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H21,Opening stocks,Financial performance,703,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H22,Closing stocks,Financial performance,744,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H23,Surplus before income tax,Financial performance,174,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H24,Total assets,Financial position,"7,402","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H25,Current assets,Financial position,"1,952","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H26,Fixed tangible assets,Financial position,"4,285","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H29,Other assets,Financial position,"1,165","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H30,Total equity and liabilities,Financial position,"7,402","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,934","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H32,Current liabilities,Financial position,"1,891","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H33,Other liabilities,Financial position,"2,576","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars,H34,Total income per employee count,Financial ratios,"356,300","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Dollars,H35,Surplus per employee count,Financial ratios,"27,100","ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Percentage,H36,Current ratio,Financial ratios,103,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Percentage,H37,Quick ratio,Financial ratios,64,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Percentage,H39,Return on equity,Financial ratios,6,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Percentage,H40,Return on total assets,Financial ratios,2,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA14,"Poultry, Deer and Other Livestock Farming",Percentage,H41,Liabilities structure,Financial ratios,40,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H01,Total income,Financial performance,"2,289","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,"2,203","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,23,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H07,Non-operating income,Financial performance,63,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H08,Total expenditure,Financial performance,"2,155","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H09,Interest and donations,Financial performance,110,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H10,Indirect taxes,Financial performance,17,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H11,Depreciation,Financial performance,130,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H12,Salaries and wages paid,Financial performance,316,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"1,574","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H20,Non-operating expenses,Financial performance,9,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H21,Opening stocks,Financial performance,703,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H22,Closing stocks,Financial performance,744,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H23,Surplus before income tax,Financial performance,174,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H24,Total assets,Financial position,"7,402","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H25,Current assets,Financial position,"1,952","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H26,Fixed tangible assets,Financial position,"4,285","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H29,Other assets,Financial position,"1,165","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H30,Total equity and liabilities,Financial position,"7,402","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,934","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H32,Current liabilities,Financial position,"1,891","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars (millions),H33,Other liabilities,Financial position,"2,576","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars,H34,Total income per employee count,Financial ratios,"356,300","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Dollars,H35,Surplus per employee count,Financial ratios,"27,100","ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Percentage,H36,Current ratio,Financial ratios,103,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Percentage,H37,Quick ratio,Financial ratios,64,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Percentage,H39,Return on equity,Financial ratios,6,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Percentage,H40,Return on total assets,Financial ratios,2,"ANZSIC06 groups A017, A018, and A019"
2020,Level 4,AA141,"Poultry, Deer and Other Livestock Farming",Percentage,H41,Liabilities structure,Financial ratios,40,"ANZSIC06 groups A017, A018, and A019"
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H01,Total income,Financial performance,"6,363",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H04,Sales of goods and services,Financial performance,"5,235",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,40,ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,13,ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H07,Non-operating income,Financial performance,"1,075",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H08,Total expenditure,Financial performance,"4,698",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H09,Interest and donations,Financial performance,211,ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H10,Indirect taxes,Financial performance,21,ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H11,Depreciation,Financial performance,228,ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H12,Salaries and wages paid,Financial performance,411,ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,"3,606",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H20,Non-operating expenses,Financial performance,220,ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H21,Opening stocks,Financial performance,305,ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H22,Closing stocks,Financial performance,298,ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H23,Surplus before income tax,Financial performance,"1,659",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H24,Total assets,Financial position,"25,448",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H25,Current assets,Financial position,"1,907",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H26,Fixed tangible assets,Financial position,"4,919",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H29,Other assets,Financial position,"18,623",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H30,Total equity and liabilities,Financial position,"25,448",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"16,139",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H32,Current liabilities,Financial position,"2,705",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars (millions),H33,Other liabilities,Financial position,"6,604",ANZSIC06 group A030
2020,Level 3,AA21,Forestry and Logging,Dollars,H34,Total income per employee count,Financial ratios,"1,257,400",ANZSIC06 group A030
